"datestamp","MunicipalPcode","total.pop","idp.ratio","return.ratio"
2017-05-01,"TNA",35323.75,0.00272479564032698,0
2017-05-01,"CPC",80619,0.121298949379179,0
2017-05-01,"BTG",708438.5,0.799261686088489,0
2017-05-01,"PAR",34017.5,0.0141471301535974,0
2017-05-01,"CRA",27428.5,0.0130338881090836,0
2017-05-01,"QPT",94250.75,0.43906281912876,0.00320952353164298
2017-05-01,"LBO",16104,0.069672131147541,0.00512295081967213
2017-05-01,"ALI",149831,0.432934439468468,0.00110124073122385
2017-05-01,"IBN",123865.5,0.26342080724657,0
2017-05-01,"BAU",82508.25,0.397426923974269,0.0021331200213312
2017-05-01,"LEM",46216.5,0.168511245983577,0.00136855884803047
2017-05-01,"LIP",75820.25,0.471074679917304,0.000435239926009213
2017-05-01,"SAY",87015.5,0.0915239238986158,0.000379242778585424
2017-05-01,"MCB",41692.75,0.00600224259613482,0.000989380647714531
2017-05-01,"APA",835026.5,0.499818868023949,0.000108679185630636
2017-05-01,"CUE",20451.75,0.00995024875621891,0.0146564474922684
2017-05-01,"NHV",190041.5,0.138439498741064,0.00107081874222209
2017-05-01,"TUY",101205.5,0.0579859790228792,0.00521710776588229
2017-05-01,"AQE",135140.5,0.496622034105246,0
2017-05-01,"MTK",0,NA,NA
2017-05-01,"PCA",1725693.75,0.328477749890443,0.00300067726385403
2017-05-01,"TAB",174075,0.0163823064770932,0.0146129541864139
2017-05-01,"RXS",211494.25,0.0465367261757707,0.000104021740543774
2017-05-01,"BAT",93131.5,0.0629835232977027,0.00767731648260792
2017-05-01,"BRP",67685.75,0.372486084589445,0.00832893186527445
2017-05-01,"CUG",77497.75,0.200667116142082,0
2017-05-01,"BOP",22412.5,0,0.115950920245399
2017-05-01,"SLU",2351.25,0,1
2017-05-01,"NAP",90384.25,0.354976115860894,0
2017-05-01,"GHG",19294,0.0592930444697834,0
2017-05-01,"TAY",111105.5,0,0
2017-05-01,"LZB",92133.25,0.0889472584544668,0
2017-05-01,"BRT",165715,0.188400265516097,0.00215731828742118
2017-05-01,"TUG",102676.75,0.0372284864879342,0.00857058681736615
2017-05-01,"LOP",121121,0,0
2017-05-01,"RZP",158809.75,0.650245025887894,0
2017-05-01,"NAR",123370.5,0.469930007578797,0.00378939860015158
2017-05-01,"BTS",168542,0.0179154157420702,0.0156311186529174
2017-05-01,"SFS",254820.5,0.0372752584662537,0.00577367205542725
2017-05-01,"SIA",825,0,1
2017-05-01,"STR",7867.75,0,0.0559245019224048
2017-05-01,"BLT",123846.25,0.0252248251360053,0
2017-05-01,"RTB",57865.5,0.00451477996388176,0.0163957798688338
2017-05-01,"KAT",2029813.5,0.223880051049025,0.000109739145985579
2017-05-01,"ORI",109980.75,0.0134523541619783,0.00390068261945841
2017-05-01,"MAB",129635,0.0147857445905812,0.0128765379719983
2017-05-01,"KIP",24618,0.0212243074173369,0.123324396782842
2017-05-01,"CGY",109213.5,0.178501284181901,0
2017-05-01,"POL",46860,0.00586854460093897,0
2017-05-01,"ALC",29658.75,0.13843300880853,0
2017-05-01,"FAM",42374.75,0,0
2017-05-01,"EUQ",18235.25,0,0
2017-05-01,"ALE",382819.25,0.179940663903396,0
2017-05-01,"CSB",14311,0.00807071483474251,0.0342044581091468
2017-05-01,"AHE",14767.5,0,0.397392923649907
2017-05-01,"CFA",22541.75,0,0.00878370135415396
2017-05-01,"CLB",1292.5,0,0.351063829787234
2017-05-01,"BNA",183482.75,0.0229462987665053,0
2017-05-01,"MIO",109969.75,0,0
2017-05-01,"BUS",130773.5,0.172687891660008,0
2017-05-01,"DPL",58841.75,0.0419217647333738,0
2017-05-01,"SNO",73986,0.257099316086827,0
2017-05-01,"BOA",94655,0.0889018012783266,0
2017-05-01,"ORL",26471.5,0.017141076251818,0
2017-05-01,"AMU",24585,0.204362416107383,0
2017-05-01,"KAL",2410336.5,0.472654440572924,0
2017-05-01,"CNN",22838.75,0.0664659843467791,0
2017-05-01,"ROD",0,NA,NA
2017-05-01,"SLM",28745.75,0.106189610638094,0
2017-05-01,"LUN",36786.75,0.145025042984227,0
2017-05-01,"GGM",5159,0.229211087420043,0
2017-05-01,"BIN",43543.5,0.0562081596564355,0
2017-05-01,"BTC",202911.5,0.290502263301981,0
2017-05-01,"SC2",37015,0.0735512630014859,0
2017-05-01,"MEY",67399.75,0.0612020074258436,0
2017-05-01,"AGT",32375.75,0.0518134715025907,0
2017-05-01,"PSL",29870.5,0.046952679064629,0
2017-05-01,"LAO",28358,0.0581846392552366,0
2017-05-01,"BLC",35579.5,0.0908177461740609,0
2017-05-01,"VZA",18356.25,0.0389513108614232,0
2017-05-01,"VIG",10298.75,0.0667556742323097,0
2017-05-01,"CND",3470.5,0,0
2017-05-01,"LAC",26199.25,0.0577306602288233,0
2017-05-01,"4BA",113294.5,0.0609252876353221,0
2017-05-01,"BUN",16854.75,0.0750530265948768,0
2017-05-01,"BMB",46604.25,0.0492712574496961,0
2017-05-01,"CBT",17410.25,0.0671299952614121,0
2017-05-01,"ARI",661567.5,0.391412063017001,0.000889553975973729
2017-05-01,"TNY",71923.5,0.363768448420892,0
2017-05-01,"KIW",101139.5,0.441677089564413,0.000978846049268584
2017-05-01,"TBC",407016.5,0.365228436684999,0.00337824142264503
2017-05-01,"URD",135844.5,0.232904166160573,0.000850236851694401
2017-05-01,"IBA",434574.25,0.564042853436438,0
2017-05-01,"TOB",79909.5,0.488161607818845,0
2017-05-01,"KLM",606848,0.356995903422274,0.00343043068445476
2017-05-01,"DUL",1201.75,0.336384439359268,0
2017-05-01,"PGB",21835,0.0243073047858942,0.0052896725440806
2017-05-01,"CDY",217745,0.299696893154837,0
2017-05-01,"TLS",6030.75,0.0150478796169631,0.0291837665298678
2017-05-01,"ANT",82601.75,0.379432033824949,0.0195092718979925
2017-05-01,"TGL",155534.5,0.574702075745253,0
2017-05-01,"KOL",1915592.25,0.795702999946883,0
2017-05-01,"MIN",427234.5,0.547425945236164,0
2017-05-01,"CAI",83789.75,0.400702353211461,0
2017-05-01,"MSA",192805.25,0.482734520973884,0
2017-05-01,"KAR",153254.75,0.400061009528253,0
2017-05-01,"BAR",235166.25,0.193591767526165,0.016581886218792
2017-05-01,"KIN",141446.25,0.724603868960824,0.00398561290949742
2017-05-01,"SIR",201762,0.353969032820848,0
2017-05-01,"BAN",152523.25,0.539566918486198,0.000144240304347042
2017-05-01,"IGN",414686.25,0.24309161444345,0.000789150833913591
2017-05-01,"SDG",209805.75,0.303225721887984,0.000196610436081947
2017-05-01,"MTI",122273.25,0.296268807772755,0.00123698355936397
2017-05-01,"HNG",701813.75,0.441304049685547,0.000830704727571952
2017-05-01,"TIA",114235,0.0852431391429947,0.0033220991815118
2017-05-01,"SPB",109791,0.0954313195070634,0.0371455765955315
2017-05-01,"LIG",49436.75,0.169160594092451,0.0137397786059966
2017-05-01,"SAG",15345,0.0247311827956989,0
2017-05-01,"NAL",79120.25,0.0221055924368288,0.0023287337944458
2017-05-01,"DPG",107054.75,0.781705155539572,0.00721826915666983
2017-05-01,"MEX",681576.5,0.261464780549212,0.00137181959765338
2017-05-01,"SAR",75820.25,0.00217619963004606,0.000435239926009213
2017-05-01,"NAB",133996.5,0.379571481344662,0.00404301604892665
2017-05-01,"LUE",70897.75,0.0573290407664559,0.00422791978588883
2017-05-01,"HNB",232443.75,0.0950606329488317,0.0136645962732919
2017-05-01,"LEG",72902.5,0.0777065258393059,0.00799698227084119
2017-05-01,"VIC",74329.75,0.0310037367272189,0
2017-05-01,"NAC",173665.25,0.165508067964086,0.00821839717502494
2017-05-01,"VTO",87535.25,0.10326411359995,0.0037070780057177
2017-05-01,"BOR",428337.25,0.373076355138387,0.0405305632419314
2017-05-01,"LPO",296488.5,0.34050308865268,0.00322778117869664
2017-05-01,"BNG",113701.5,0.101049678324384,0.0057321143520534
2017-05-01,"NOR",21582,0.00700815494393476,0.26822120285423
2017-05-01,"TGD",201203.75,0,0.00567211098202693
2017-05-01,"BCT",47797.75,0.12692020021863,0.115068177895403
2017-05-01,"PPP",121363,0.253580168585154,0.000566482371068612
2017-05-01,"TTO",130685.5,0,0.0168343083203569
2017-05-01,"DIN",346989.5,0.504240041845647,0.0412908747959232
2017-05-01,"HIL",32835,0,0.0314070351758794
2017-05-01,"SAI",3492.5,0,1
2017-05-01,"ARY",61561.5,0.00312695434646654,0.192084338425802
2017-05-01,"TOO",136273.5,0.189409533034669,0.0234088065544658
2017-05-01,"BSO",71692.5,0,0.143459915611814
2017-05-01,"BUR",799108.75,0.245728444345028,0
2017-05-01,"PPB",13970,0.0108267716535433,0
2017-05-01,"LAB",49596.25,0.115608538952038,0
2017-05-01,"PNB",52222.5,0.0871511321748289,0
2017-05-01,"BCL",120494,0.284622055870002,0
2017-05-01,"PMT",37977.5,0.0811006517016655,0
2017-05-01,"TGW",55261.25,0.0848469768599154,0
2017-05-01,"CDB",280761.25,0.184925804397865,0
2017-05-01,"XSO",34993.75,0.0817288801571709,0
2017-05-01,"BMN",24213.75,0.130039750141965,0
2017-05-01,"TGT",185363.75,0.22854387656702,0
2017-05-01,"PDC",56256.75,0.367698098450408,0
2017-05-01,"CUR",20042,0.102634467618002,0
2017-05-01,"ZAM",20487.5,0.11006711409396,0
2017-05-01,"AOO",57763.75,0.127112592239943,0
2017-05-01,"SIY",53336.25,0.0739881412735241,0
2017-05-01,"DIC",127696.25,0.26520943254011,0
2017-05-01,"PAG",26592.5,0.0863495346432265,0
2017-05-01,"MSB",23608.75,0.0885264997087944,0
2017-05-01,"KAS",39627.5,0.13705759888966,0
2017-05-01,"VTL",96635,0.262094479225953,0
2017-05-01,"CGP",55426.25,0.148102207888861,0
2017-05-01,"SMA",44371.25,0.17446544778432,0
2017-05-01,"BLU",52723,0.114854996870436,0
2017-05-01,"SJI",66811.25,0.158057213418399,0
2017-05-01,"KUM",31735,0.0888214904679376,0
2017-05-01,"CLM",24167,0.115270823850706,0
2017-05-01,"TON",867479.25,0.203840898788069,0.00681889509172698
2017-05-01,"GUN",67809.5,0.0605483007543191,0.00324438316165139
2017-05-01,"UPT",143764.5,0.2724855579785,0
2017-05-01,"DAR",33990,0,0.0416666666666667
2017-05-01,"LOB",85692.75,0.0321876704855428,0.00134783864445942
2017-05-01,"LEY",73246.25,0.13628684062324,0.0123897127839309
2017-05-01,"ALB",154407,0.342950772957185,0.00108641447602764
2017-05-01,"TAL",207724,0.234020864223681,0.00158864647320483
2017-05-01,"FLB",118582.75,0.186660791725609,0.00150738619234248
2017-05-01,"ANG",122655.5,0.222120084301152,0.00612080175776871
2017-05-01,"LTB",532353.25,0.162008027564404,0.0611623954582789
2017-05-01,"BAY",115766.75,0.139606147706487,0.0380074589638216
2017-05-01,"PTR",126461.5,0.0113295350758927,0.0761101204714478
2017-05-01,"MAN",111383.25,0,0.031503839221786
2017-05-01,"HIM",109826.75,0.0184290257155019,0.0509552545258783
2017-05-01,"SMR",288772,0.0941737772360201,0.0507104220630809
2017-05-01,"IRN",77987.25,0.0888254169752107,0.0605451532141472
2017-05-01,"SSI",107365.5,0.0763280569642949,0.119870908252651
2017-05-01,"TLD",358671.5,0.0193366353334458,0.035046693144005
2017-05-01,"PGA",30745,0.0186940966010733,0.028175313059034
2017-05-01,"LUB",150933.75,0.0666302268379339,0.0555160790744283
2017-05-01,"PGS",175862.5,0.068068803752932,0.0479593432369038
2017-05-01,"POR",102258.75,0.0400430281027296,0.0170767782708081
2017-05-01,"MLB",123761,0.027997511332326,0.0363078837436672
2017-05-01,"SOR",160270,0.0435483870967742,0.0279341111873713
2017-05-01,"TAS",105022.5,0.00261848651479445,0.157109190887667
2017-05-01,"TLG",68145,0.0194511702986279,0.0238095238095238
2017-05-01,"PAN",519942.5,0.257555402760882,0.00185116623472788
2017-05-01,"CDO",57070.75,0.0974316966221751,0.0101190189370212
2017-05-01,"OTP",39135.25,0.0120160213618158,0.00983767830791933
2017-05-01,"OZC",74648.75,0.0973291582243507,0
2017-05-01,"GAP",30888,0.149305555555556,0.00899216524216524
2017-05-01,"TBU",13098.25,0.0566869619987403,0.00629855133319337
2017-05-01,"TIW",17690.75,0.0701072594434945,0.00621793875330328
2017-05-01,"CAV",36360.5,0.0421267584329148,0.00302526092875511
2017-05-01,"SAE",106144.5,0.257111767449091,0.00233172703248873
2017-05-01,"SPO",56721.5,0.126684766799185,0.00363618733637157
2017-05-01,"MLL",34795.75,0.096498854026713,0.0189678337153244
2017-05-01,"ABU",39767.75,0.0274531498513243,0.00449484821243344
2017-05-01,"TUI",19307.75,0.0824668850591084,0.268480273465318
2017-05-01,"SAM",179399,0.016647249984671,0.078714206879637
2017-05-01,"MLO",76835,0.101324266284896,0.0517179670722978
2017-05-01,"ROM",6910.75,0.0847592518901711,0.0397930760047752
2017-06-01,"MNL",5048804.75,0.334339726645203,2.28767016589421e-05
2017-06-01,"CHO",4490128.5,0.128741026008498,0.0163139540438542
2017-06-01,"IND",701665.25,0.456851041148183,5.87887172693817e-05
2017-06-01,"STO",11605,0.004739336492891,0.0549763033175355
2017-06-01,"TZA",62273.75,0.271759770368735,0.03652020313535
2017-06-01,"MNU",353457.5,0.375126429627324,0.000855831323426437
2017-06-01,"VIL",245129.5,0.390540510220108,0.0252417599676905
2017-06-01,"SIL",22005.5,0.0688577855536116,0.00549862534366408
2017-06-01,"NAN",361495.75,0.394734239614159,0.000532509718302359
2017-06-01,"STF",39556,0.00882925472747497,0
2017-06-01,"NAI",22550,0,0
2017-06-01,"GTR",55514.25,0.166840045573884,0
2017-06-01,"NOV",25891.25,0,0
2017-06-01,"MIC",34141.25,0,0
2017-06-01,"DAS",102888.5,0.203747260383814,0
2017-06-01,"TAC",280420.25,0.278893018603328,0.00098067097508115
2017-06-01,"MRA",21656.25,0.256126984126984,0.0013968253968254
2017-06-01,"TEN",102927,0.522843860211606,0.000561077268355242
2017-06-01,"MAU",60772.25,0.0928548803113263,0.000859767410290058
2017-06-01,"PLW",58088.25,0.578563650996544,0.0249964493679875
2017-06-01,"PIL",26664,0.131806930693069,0
2017-06-01,"GUA",47580.5,0.126170384926598,0
2017-06-01,"KWT",656785.25,0.752234843885425,0
2017-06-01,"AMA",218575.5,0.398467577564732,0.00101909866384842
2017-06-01,"TAR",102965.5,0.723412210886171,0
2017-06-01,"MBC",81466,0.223534971644612,0
2017-06-01,"MTN",133540,0.292339373970346,0
2017-06-01,"PLL",183972.25,0.480141706154053,0
2017-06-01,"MNI",769956,0.209061946396937,0
2017-06-01,"SUT",163391.25,0.103593368677943,0
2017-06-01,"CAR",205892.5,0.03232269266729,0
2017-06-01,"MTP",62493.75,0,0
2017-06-01,"BOO",251817.5,0.0175166539259583,0.0122420006552364
2017-06-01,"CGI",44382.25,0.00470908978251441,0.0131978437325733
2017-06-01,"ODI",110484,0.0138639984070092,0.0443548387096774
2017-06-01,"IMU",103460.5,0.0204933283716974,0.00398702886608899
2017-06-01,"KLR",165,0,0
2017-06-01,"APN",5293.75,0,0
2017-06-01,"TAT",973.5,0,0.141242937853107
2017-06-01,"BAC",185372,0.327765250415381,0
2017-06-01,"RSO",57488.75,0.235637407318823,0
2017-06-01,"STT",407426.25,0.404994768991934,0
2017-06-01,"CLT",917551.25,0.106187529034482,0.00359652934917804
2017-06-01,"SJ2",1642913.25,0.508353377757468,0
2017-06-01,"TAA",20996.25,0,0
2017-06-01,"STS",100707.75,0.233499904426422,0.001556483984599
2017-06-01,"BLY",51141.75,0.111684680324784,0.0153788245415927
2017-06-01,"CLG",970645.5,0.306038610388654,4.24974926479338e-05
2017-06-01,"LBA",184494.75,0.12085438745547,0.00603675714349595
2017-06-01,"PGC",467975.75,0.428446345777532,7.05164744113344e-05
2017-06-01,"GUM",86966,0.9045661522894,0
2017-06-01,"LAU",88154,0.336036935363115,0
2017-06-01,"ALM",37042.5,0.115812917594655,0.146622123236823
2017-06-01,"MLV",211428.25,0.536568552215704,0
2017-06-01,"NUG",49373.5,0.0194385652222346,0.0183803052244625
2017-06-01,"AGO",133336.5,0.0751969640721033,0
2017-06-01,"STA",80016.75,0.023885623947486,0
2017-06-01,"TNA",35323.75,0.00272479564032698,0
2017-06-01,"CPC",80619,0.121298949379179,0
2017-06-01,"BTG",708438.5,0.799261686088489,0
2017-06-01,"PAR",34017.5,0.0141471301535974,0
2017-06-01,"CRA",27428.5,0.0130338881090836,0
2017-06-01,"QPT",94173.75,0.437961746240327,0.00385457731055629
2017-06-01,"LBO",16104,0.069672131147541,0.00512295081967213
2017-06-01,"ALI",149968.5,0.43253749954157,0.00201709025562035
2017-06-01,"IBN",123865.5,0.26342080724657,0
2017-06-01,"BAU",82508.25,0.397426923974269,0.0021331200213312
2017-06-01,"LEM",46180.75,0.168641695944739,0.00136961829333651
2017-06-01,"LIP",75820.25,0.471074679917304,0.000435239926009213
2017-06-01,"SAY",87015.5,0.0915239238986158,0.000379242778585424
2017-06-01,"MCB",41692.75,0.00600224259613482,0.000989380647714531
2017-06-01,"APA",834740.5,0.499990116688959,0.000230610590956112
2017-06-01,"CUE",20630.5,0.00986403625699813,0.0231938149826713
2017-06-01,"NHV",190058,0.138962842921634,0.00107072577844658
2017-06-01,"TUY",101340.25,0.0579088762855825,0.00653984966486662
2017-06-01,"AQE",134959,0.497289917678702,0
2017-06-01,"MTK",0,NA,NA
2017-06-01,"PCA",1718890.25,0.325339852268055,0.00349251501077512
2017-06-01,"TAB",174523.25,0.0160565999086082,0.0174274774277926
2017-06-01,"RXS",211494.25,0.0465367261757707,0.000104021740543774
2017-06-01,"BAT",93068.25,0.0623467186715126,0.00768253405430961
2017-06-01,"BRP",67685.75,0.372486084589445,0.00832893186527445
2017-06-01,"CUG",77497.75,0.200667116142082,0
2017-06-01,"BOP",28462.5,0,0.303864734299517
2017-06-01,"SLU",2970,0,1
2017-06-01,"NAP",90384.25,0.354976115860894,0
2017-06-01,"GHG",19294,0.0592930444697834,0
2017-06-01,"TAY",111105.5,0,0
2017-06-01,"LZB",92133.25,0.0889472584544668,0
2017-06-01,"BRT",165569.25,0.188300363745079,0.00269071702625941
2017-06-01,"TUG",102924.25,0.0375397440350549,0.010553878216261
2017-06-01,"LOP",121121,0,0
2017-06-01,"RZP",158809.75,0.650245025887894,0
2017-06-01,"NAR",123480.5,0.469511380339406,0.00467685181060977
2017-06-01,"BTS",169089.25,0.0178574332785792,0.0188169857042952
2017-06-01,"SFS",254916.75,0.037056215411502,0.00635403518991985
2017-06-01,"SIA",825,0,1
2017-06-01,"STR",7867.75,0,0.0559245019224048
2017-06-01,"BLT",123846.25,0.0252248251360053,0
2017-06-01,"RTB",57865.5,0.00451477996388176,0.0163957798688338
2017-06-01,"KAT",2029640.25,0.223813801485263,0.000109748513314121
2017-06-01,"ORI",94938.25,0.000521391536077398,0.00451872664600411
2017-06-01,"MAB",130259.25,0.0144404332129964,0.0178816475605379
2017-06-01,"KIP",24807.75,0.0210619665225585,0.130029930162953
2017-06-01,"CGY",109213.5,0.178501284181901,0
2017-06-01,"POL",46860,0.00586854460093897,0
2017-06-01,"ALC",18551.5,0.0592943966795138,0
2017-06-01,"FAM",42374.75,0,0
2017-06-01,"EUQ",18235.25,0,0
2017-06-01,"ALE",382819.25,0.179940663903396,0
2017-06-01,"CSB",14311,0.00807071483474251,0.0342044581091468
2017-06-01,"AHE",14767.5,0,0.397392923649907
2017-06-01,"CFA",22541.75,0,0.00878370135415396
2017-06-01,"CLB",1292.5,0,0.351063829787234
2017-06-01,"BNA",183482.75,0.0229462987665053,0
2017-06-01,"MIO",109969.75,0,0
2017-06-01,"BUS",130773.5,0.172687891660008,0
2017-06-01,"DPL",58841.75,0.0419217647333738,0
2017-06-01,"SNO",73986,0.257099316086827,0
2017-06-01,"BOA",93788.75,0.0863509749303621,0
2017-06-01,"ORL",16005,0,0
2017-06-01,"AMU",24585,0.204362416107383,0
2017-06-01,"KAL",2410597.75,0.472711591969253,0
2017-06-01,"CNN",22893.75,0.0687087087087087,0
2017-06-01,"ROD",0,NA,NA
2017-06-01,"SLM",28800.75,0.107896495750979,0
2017-06-01,"LUN",36869.25,0.146938166629373,0
2017-06-01,"GGM",5241.5,0.241343126967471,0
2017-06-01,"BIN",43639.75,0.0582897473060684,0
2017-06-01,"BTC",202994,0.290790614500921,0
2017-06-01,"SC2",37015,0.0735512630014859,0
2017-06-01,"MEY",67441,0.0617762192138313,0
2017-06-01,"AGT",32334.5,0.050603844191189,0
2017-06-01,"PSL",29925.5,0.0487042823010476,0
2017-06-01,"LAO",28358,0.0581846392552366,0
2017-06-01,"BLC",35703.25,0.0939690364322576,0
2017-06-01,"VZA",18356.25,0.0389513108614232,0
2017-06-01,"VIG",10298.75,0.0667556742323097,0
2017-06-01,"CND",3470.5,0,0
2017-06-01,"LAC",26254.25,0.0597046192521211,0
2017-06-01,"4BA",113377,0.0616086155040264,0
2017-06-01,"BUN",16827.25,0.0735414283379637,0
2017-06-01,"BMB",46659.25,0.0503919372900336,0
2017-06-01,"CBT",17410.25,0.0671299952614121,0
2017-06-01,"ARI",685140.5,0.412463574989363,0.00100344381918745
2017-06-01,"TNY",71469.75,0.364577321174343,0
2017-06-01,"KIW",103405.5,0.453406733684379,0.00146268815488538
2017-06-01,"TBC",416498.5,0.37967963870218,0.00330133241776381
2017-06-01,"URD",137513.75,0.242215778422158,0.00083991600839916
2017-06-01,"IBA",437019,0.566481663268645,0
2017-06-01,"TOB",84356.25,0.520619396903016,0
2017-06-01,"KLM",630957.25,0.365879384062866,0.0208464995053151
2017-06-01,"DUL",852.5,0.329032258064516,0
2017-06-01,"PGB",21835,0.0243073047858942,0.0052896725440806
2017-06-01,"CDY",97058.5,0.162577208590695,0.00127500425001417
2017-06-01,"TLS",6327.75,0.0621468926553672,0.173837461973055
2017-06-01,"ANT",52508.5,0.351890646276317,0.0306902691945114
2017-06-01,"TGL",166655.5,0.603082406521237,0
2017-06-01,"KOL",1990436.25,0.803384936342473,0
2017-06-01,"MIN",456247,0.576204884634858,0
2017-06-01,"CAI",86091.5,0.416725228390724,0
2017-06-01,"MSA",199111,0.499116070935307,0
2017-06-01,"KAR",157170.75,0.415008835931622,0
2017-06-01,"BAR",235683.25,0.199059542839807,0.0165688482316838
2017-06-01,"KIN",141556.25,0.728120446818844,0.00592520641087907
2017-06-01,"SIR",205911.75,0.366988527852345,0
2017-06-01,"BAN",152611.25,0.539832417334895,0.000144157131273088
2017-06-01,"IGN",414460.75,0.242679795372662,0.000789580195470862
2017-06-01,"SDG",188595,0.300787401574803,0.000218722659667542
2017-06-01,"MTI",123373.25,0.302543298486503,0.00122595457281056
2017-06-01,"HNG",699547.75,0.440567495213872,0.000833395575927447
2017-06-01,"TIA",113932.5,0.0854694665701183,0.00333091962346126
2017-06-01,"SPB",109417,0.0939981904091686,0.0434804463657384
2017-06-01,"LIG",49282.75,0.166285363539981,0.0150103230846493
2017-06-01,"SAG",15301,0.0219266714593817,0
2017-06-01,"NAL",79035,0.0220250521920668,0.0023312456506611
2017-06-01,"DPG",98879,0.763989320280343,0.00781510735343197
2017-06-01,"MEX",681716.75,0.261499735777359,0.00156113224444023
2017-06-01,"SAR",75847.75,0.0021754106087524,0.000797650556542547
2017-06-01,"NAB",134076.25,0.380043072505384,0.0049841041944416
2017-06-01,"LUE",70787.75,0.0568353987801562,0.00423448972456393
2017-06-01,"HNB",232355.75,0.095380682423396,0.0140011598593966
2017-06-01,"LEG",72883.25,0.077613855035279,0.00848960495038297
2017-06-01,"VIC",74252.75,0.03103588755972,0
2017-06-01,"NAC",173824.75,0.165767533104463,0.00890695945197678
2017-06-01,"VTO",87628.75,0.10484857994665,0.00423662325435431
2017-06-01,"BOR",428925.75,0.372564482314247,0.0418469863373789
2017-06-01,"LPO",296626,0.340113476229326,0.00392160498405399
2017-06-01,"BNG",113396.25,0.0976840063053231,0.00669334303383048
2017-06-01,"NOR",21747,0.0069549822964087,0.273773394031361
2017-06-01,"TGD",201236.75,0,0.00583516678737855
2017-06-01,"BCT",47797.75,0.12692020021863,0.115068177895403
2017-06-01,"PPP",120661.75,0.249242199785765,0.00056977459716936
2017-06-01,"TTO",130891.75,0,0.018383511565855
2017-06-01,"DIN",349739.5,0.493984808693327,0.055119596156568
2017-06-01,"HIL",33000,0,0.03625
2017-06-01,"SAI",6242.5,0,1
2017-06-01,"ARY",62969.5,0.00305703554895624,0.210149358022535
2017-06-01,"TOO",137043.5,0.186539310510896,0.0307019304089577
2017-06-01,"BSO",73603.75,0,0.165701475807958
2017-06-01,"BUR",799370,0.245974955277281,0
2017-06-01,"PPB",13970,0.0108267716535433,0
2017-06-01,"LAB",49596.25,0.115608538952038,0
2017-06-01,"PNB",52181.25,0.086429512516469,0
2017-06-01,"BCL",120535.25,0.284866875042778,0
2017-06-01,"PMT",37950,0.0804347826086956,0
2017-06-01,"TGW",55316.25,0.0857568978374347,0
2017-06-01,"CDB",280857.5,0.185205130715754,0
2017-06-01,"XSO",35076.25,0.0838886711093689,0
2017-06-01,"BMN",24282.5,0.132502831257078,0
2017-06-01,"TGT",185308.75,0.228314906878385,0
2017-06-01,"PDC",56201.75,0.367079316925185,0
2017-06-01,"CUR",20000.75,0.100783720610477,0
2017-06-01,"ZAM",20542.5,0.112449799196787,0
2017-06-01,"AOO",57805,0.127735490009515,0
2017-06-01,"SIY",53336.25,0.0739881412735241,0
2017-06-01,"DIC",127765,0.2656048213517,0
2017-06-01,"PAG",26592.5,0.0863495346432265,0
2017-06-01,"MSB",23650,0.0901162790697674,0
2017-06-01,"KAS",39710,0.138850415512465,0
2017-06-01,"VTL",96607.5,0.261884429262738,0
2017-06-01,"CGP",55398.75,0.147679324894515,0
2017-06-01,"SMA",44343.75,0.173953488372093,0
2017-06-01,"BLU",52764.25,0.115546984937718,0
2017-06-01,"SJI",66852.5,0.158576717400247,0
2017-06-01,"KUM",31776.25,0.0900043271311121,0
2017-06-01,"CLM",24235.75,0.117780551458073,0
2017-06-01,"TON",868991.75,0.203486109045339,0.00854754950205223
2017-06-01,"GUN",67658.25,0.0584481567288542,0.00325163597935211
2017-06-01,"UPT",143572,0.271510113392584,0
2017-06-01,"DAR",33990,0,0.0416666666666667
2017-06-01,"LOB",85522.25,0.0300652754107849,0.00263674073121322
2017-06-01,"LEY",73018,0.131101235311841,0.0149141307622778
2017-06-01,"ALB",154412.5,0.34286731967943,0.00119323241317898
2017-06-01,"TAL",207971.5,0.234932430645545,0.00158675587760823
2017-06-01,"FLB",118739.5,0.18715549585437,0.0013664366112372
2017-06-01,"ANG",121288.75,0.214873597097835,0.00680194989230246
2017-06-01,"LTB",532424.75,0.161552407171154,0.0617223372880393
2017-06-01,"BAY",115258,0.134734682191258,0.039248902462302
2017-06-01,"PTR",126461.5,0.0113295350758927,0.0761101204714478
2017-06-01,"MAN",111592.25,0,0.0333177259173464
2017-06-01,"HIM",109826.75,0.0184290257155019,0.0509552545258783
2017-06-01,"SMR",288917.75,0.0941262695005759,0.0511893090680652
2017-06-01,"IRN",78207.25,0.0885755476634199,0.0631878758043532
2017-06-01,"SSI",107365.5,0.0763280569642949,0.119870908252651
2017-06-01,"TLD",358767.75,0.0175684687377837,0.0370685492216065
2017-06-01,"PGA",30805.5,0.0159792894126049,0.0327620067845028
2017-06-01,"LUB",151038.25,0.0653096152795732,0.0574440580448992
2017-06-01,"PGS",175972.5,0.0670886075949367,0.0494921081418972
2017-06-01,"POR",102423.75,0.0399785206067929,0.0186602228487045
2017-06-01,"MLB",123912.25,0.0279633369582103,0.0374841873987439
2017-06-01,"SOR",160553.25,0.0434715585016186,0.0296490416730898
2017-06-01,"TAS",105187.5,0.00261437908496732,0.15843137254902
2017-06-01,"TLG",68213.75,0.0194315662164886,0.0247933884297521
2017-06-01,"PAN",519942.5,0.257555402760882,0.00185116623472788
